"gency_cd	site_no	dtetime	tz_cd	146482_00095	146482_00095_cd	146484_63680	146484_63680_cd	146485_00300	146485_00300_cd"
"2017-01-31 12:30	506		2.8		13.1	"
"2017-01-31 12:45	506		2.0		13.1	"
"2017-01-31 13:00	505		1.9		13.1	"
"2017-01-31 13:15	505		2.0		13.1	"
"2017-01-31 13:30	505		1.8		13.2	"
"2017-01-31 13:45	505		1.8		13.2	"
"2017-01-31 14:00	505		1.8		13.2	"
"2017-01-31 14:15	505		1.9		13.3	"
"2017-01-31 14:30	505		2.0		13.3	"
"2017-01-31 14:45	505		1.9		13.3	"
"2017-01-31 15:00	505		1.8		13.3	"
"2017-01-31 15:15	506		1.9		13.3	"
"2017-01-31 15:30	506		2.1		13.3	"
"2017-01-31 15:45	506		2.3		13.3	"
"2017-01-31 16:00	506		2.2		13.3	"
"2017-01-31 16:15	506		1.9		13.3	"
"2017-01-31 16:30	506		1.8		13.3	"
"2017-01-31 16:45	506		2.0		13.2	"
"2017-01-31 17:00	507		1.8		13.2	"
"2017-01-31 17:15	507		1.8		13.1	"
"2017-01-31 17:30	507		1.8		13.1	"
"2017-01-31 17:45	508		1.8		13.0	"
"2017-01-31 18:00	508		1.7		13.0	"
"2017-01-31 18:15	509		1.9		12.9	"
"2017-01-31 18:30	509		1.9		12.8	"
"2017-01-31 18:45	509		2.4		12.8	"
"2017-01-31 19:00	509		2.4		12.7	"
"2017-01-31 19:15	510		2.3		12.7	"
"2017-01-31 19:30	510		2.0		12.6	"
"2017-01-31 19:45	510		2.2		12.6	"
"2017-01-31 20:00	510		2.4		12.5	"
"2017-01-31 20:15	510		2.1		12.5	"
"2017-01-31 20:30	510		2.2		12.4	"
"2017-01-31 20:45	510		2.5		12.4	"
"2017-01-31 21:00	510		2.2		12.3	"
"2017-01-31 21:15	510		2.4		12.3	"
"2017-01-31 21:30	510		2.3		12.3	"
"2017-01-31 21:45	510		2.4		12.2	"
"2017-01-31 22:00	510		2.7		12.2	"
"2017-01-31 22:15	510		2.5		12.1	"
"2017-01-31 22:30	510		2.4		12.1	"
"2017-01-31 22:45	511		2.2		12.1	"
"2017-01-31 23:00	511		2.5		11.9	"
"2017-01-31 23:15	511		2.4		11.9	"
"2017-01-31 23:30	511		2.5		11.8	"
"2017-01-31 23:45	511		2.3		11.8	"
"2017-02-01 00:00	511		2.3		11.8	"
"2017-02-01 00:15	511		2.5		11.7	"
"2017-02-01 00:30	511		2.2		11.7	"
"2017-02-01 00:45	512		2.2		11.7	"
"2017-02-01 01:00	512		2.1		11.7	"
"2017-02-01 01:15	512		2.5		11.6	"
"2017-02-01 01:30	512		2.3		11.6	"
"2017-02-01 01:45	512		2.4		11.6	"
"2017-02-01 02:00	512		2.2		11.6	"
"2017-02-01 02:15	511		2.2		11.6	"
"2017-02-01 02:30	511		2.3		11.6	"
"2017-02-01 02:45	511		2.2		11.6	"
"2017-02-01 03:00	511		2.3		11.6	"
"2017-02-01 03:15	511		2.2		11.6	"
"2017-02-01 03:30	511		2.2		11.6	"
"2017-02-01 03:45	511		2.1		11.6	"
"2017-02-01 04:00	511		2.3		11.6	"
"2017-02-01 04:15	511		2.2		11.6	"
"2017-02-01 04:30	510		2.1		11.6	"
"2017-02-01 04:45	510		2.4		11.6	"
"2017-02-01 05:00	510		3.7		11.6	"
"2017-02-01 05:15	524		2.4		11.6	"
"2017-02-01 05:30	522		2.3		11.6	"
"2017-02-01 05:45	519		2.4		11.6	"
"2017-02-01 06:00	516		2.4		11.6	"
"2017-02-01 06:15	516		2.2		11.6	"
"2017-02-01 06:30	515		2.3		11.6	"
"2017-02-01 06:45	516		2.3		11.6	"
"2017-02-01 07:00	515		2.3		11.6	"
"2017-02-01 07:15	518		2.6		11.7	"
"2017-02-01 07:30	520		2.6		11.7	"
"2017-02-01 07:45	521		2.5		11.7	"
"2017-02-01 08:00	521		2.5		11.7	"
"2017-02-01 08:15	521		2.4		11.8	"
"2017-02-01 08:30	520		2.4		11.8	"
"2017-02-01 08:45	521		2.6		11.9	"
"2017-02-01 09:00	521		2.9		11.9	"
"2017-02-01 09:15	521		2.2		12.0	"
"2017-02-01 09:30	521		2.5		12.0	"
"2017-02-01 09:45	521		2.1		12.1	"
"2017-02-01 10:00	521		2.0		12.1	"
"2017-02-01 10:15	521		2.1		12.1	"
"2017-02-01 10:30	521		1.8		12.2	"
"2017-02-01 10:45	521		2.0		12.2	"
"2017-02-01 11:00	521		1.7		12.3	"
"2017-02-01 11:15	521		1.6		12.4	"
"2017-02-01 11:30	521		1.7		12.4	"
"2017-02-01 11:45	521		1.8		12.4	"
"2017-02-01 12:00	521		1.6		12.5	"
"2017-02-01 12:15	520		1.7		12.5	"
"2017-02-01 12:30	521		1.7		12.6	"
"2017-02-01 12:45	520		1.8		12.6	"
"2017-02-01 13:00	520		2.2		12.7	"
"2017-02-01 13:15	521		1.8		12.7	"
"2017-02-01 13:30	521		2.0		12.7	"
"2017-02-01 13:45	521		1.8		12.8	"
"2017-02-01 14:00	521		1.9		12.8	"
"2017-02-01 14:15	521		2.1		12.9	"
"2017-02-01 14:30	521		2.0		12.9	"
"2017-02-01 14:45	521		2.0		12.9	"
"2017-02-01 15:00	521		2.0		13.0	"
"2017-02-01 15:15	521		1.8		13.0	"
"2017-02-01 15:30	521		2.0		13.0	"
"2017-02-01 15:45	521		1.8		13.0	"
"2017-02-01 16:00	522		2.0		13.0	"
"2017-02-01 16:15	523		2.1		13.1	"
"2017-02-01 16:30	523		2.4		13.0	"
"2017-02-01 16:45	524		2.3		13.0	"
"2017-02-01 17:00	525		2.5		13.0	"
"2017-02-01 17:15	517		2.9		12.9	"
"2017-02-01 17:30	518		2.3		12.8	"
"2017-02-01 17:45	519		2.2		12.8	"
"2017-02-01 18:00	521		2.5		12.7	"
"2017-02-01 18:15	521		2.4		12.7	"
"2017-02-01 18:30	519		2.6		12.6	"
"2017-02-01 18:45	519		2.4		12.6	"
"2017-02-01 19:00	520		2.5		12.5	"
"2017-02-01 19:15	519		2.5		12.5	"
"2017-02-01 19:30	521		2.7		12.4	"
"2017-02-01 19:45	521		2.5		12.4	"
"2017-02-01 20:00	521		2.7		12.3	"
"2017-02-01 20:15	521		2.9		12.3	"
"2017-02-01 20:30	521		2.7		12.2	"
"2017-02-01 20:45	521		2.9		12.2	"
"2017-02-01 21:00	523		2.7		12.1	"
"2017-02-01 21:15	523		2.6		12.1	"
"2017-02-01 21:30	522		2.8		12.0	"
"2017-02-01 21:45	523		2.7		12.0	"
"2017-02-01 22:00	523		2.6		12.0	"
"2017-02-01 22:15	523		2.7		11.9	"
"2017-02-01 22:30	523		2.7		11.9	"
"2017-02-01 22:45	523		2.9		11.8	"
"2017-02-01 23:00	523		2.6		11.8	"
"2017-02-01 23:15	523		2.6		11.7	"
