date_time,SC(uS),Turb(FNU),DO(mg/L)
2017-02-25 00:00,487,1.5,8.9
2017-02-25 00:15,488,1.8,8.8
2017-02-25 00:30,489,2.0,8.7
2017-02-25 00:45,487,1.8,8.6
2017-02-25 01:00,488,1.4,8.6
2017-02-25 01:15,488,2.4,8.5
2017-02-25 01:30,488,1.4,8.4
2017-02-25 01:45,489,1.8,8.4
2017-02-25 02:00,492,1.6,8.3
2017-02-25 02:15,491,1.8,8.3
2017-02-25 02:30,491,1.7,8.2
2017-02-25 02:45,492,1.6,8.2
2017-02-25 03:00,492,4.1,8.1
2017-02-25 03:15,491,1.8,8.1
2017-02-25 03:30,492,1.8,8.1
2017-02-25 03:45,493,2.1,8.0
2017-02-25 04:00,490,1.6,8.0
2017-02-25 04:15,489,1.7,8.0
2017-02-25 04:30,490,2.2,8.0
2017-02-25 04:45,493,1.5,8.0
2017-02-25 05:00,494,2.1,7.9
2017-02-25 05:15,496,2.0,7.9
2017-02-25 05:30,495,1.9,7.9
2017-02-25 05:45,495,1.5,7.9
2017-02-25 06:00,495,2.0,7.9
2017-02-25 06:15,496,1.6,7.9
2017-02-25 06:30,495,1.5,7.9
2017-02-25 06:45,494,1.5,7.9
2017-02-25 07:00,495,1.7,7.9
2017-02-25 07:15,495,1.3,7.9
2017-02-25 07:30,498,1.4,7.9
2017-02-25 07:45,496,1.2,8.0
2017-02-25 08:00,500,1.1,8.0
2017-02-25 08:15,497,1.2,8.1
2017-02-25 08:30,498,1.1,8.2
2017-02-25 08:45,499,1.1,8.4
2017-02-25 09:00,499,1.0,8.5
2017-02-25 09:15,499,1.1,8.6
2017-02-25 09:30,500,1.1,8.6
2017-02-25 09:45,500,1.0,8.6
2017-02-25 10:00,501,1.1,8.6
2017-02-25 10:15,501,0.9,8.8
2017-02-25 10:30,501,0.8,8.9
2017-02-25 10:45,500,0.9,9.1
2017-02-25 11:00,501,1.0,9.2
2017-02-25 11:15,501,0.8,9.2
2017-02-25 11:30,503,0.8,9.2
2017-02-25 11:45,503,1.0,9.3
2017-02-25 12:00,503,1.0,9.5
2017-02-25 12:15,503,0.8,9.5
2017-02-25 12:30,503,0.9,9.7
2017-02-25 12:45,503,1.0,9.8
2017-02-25 13:00,504,0.9,9.9
2017-02-25 13:15,504,1.2,9.9
2017-02-25 13:30,504,1.0,9.8
2017-02-25 13:45,505,0.8,9.7
2017-02-25 14:00,505,0.9,9.6
2017-02-25 14:15,505,1.1,9.7
2017-02-25 14:30,505,1.0,9.8
2017-02-25 14:45,505,0.8,9.9
2017-02-25 15:00,505,1.0,10.0
2017-02-25 15:15,505,1.1,9.9
2017-02-25 15:30,505,1.0,9.9
2017-02-25 15:45,506,1.1,9.8
2017-02-25 16:00,505,0.9,9.9
2017-02-25 16:15,505,1.1,10.0
2017-02-25 16:30,505,1.0,10.1
2017-02-25 16:45,504,0.9,10.1
2017-02-25 17:00,504,1.0,10.1
2017-02-25 17:15,504,0.9,10.0
2017-02-25 17:30,504,1.1,9.9
2017-02-25 17:45,504,0.9,9.9
2017-02-25 18:00,503,1.3,9.9
2017-02-25 18:15,503,0.9,9.8
2017-02-25 18:30,504,1.1,9.8
2017-02-25 18:45,504,1.5,9.7
2017-02-25 19:00,503,1.6,9.6
2017-02-25 19:15,503,2.1,9.5
2017-02-25 19:30,502,1.4,9.5
2017-02-25 19:45,502,1.6,9.4
2017-02-25 20:00,501,1.6,9.4
2017-02-25 20:15,501,1.4,9.3
2017-02-25 20:30,501,1.5,9.3
2017-02-25 20:45,500,1.6,9.3
2017-02-25 21:00,500,1.4,9.2
2017-02-25 21:15,499,1.7,9.2
2017-02-25 21:30,497,1.5,9.2
2017-02-25 21:45,497,1.7,9.1
2017-02-25 22:00,497,1.6,9.1
2017-02-25 22:15,497,1.9,9.1
2017-02-25 22:30,497,1.7,9.1
2017-02-25 22:45,497,1.6,9.0
2017-02-25 23:00,496,1.6,9.0
2017-02-25 23:15,495,1.5,9.0
2017-02-25 23:30,495,1.6,8.9
2017-02-25 23:45,495,1.7,8.9
2017-02-26 00:00,495,1.7,8.9
2017-02-26 00:15,495,2.7,8.9
2017-02-26 00:30,495,1.8,8.8
2017-02-26 00:45,495,1.8,8.8
2017-02-26 01:00,494,1.6,8.8
2017-02-26 01:15,494,1.6,8.8
2017-02-26 01:30,494,1.5,8.8
2017-02-26 01:45,494,1.9,8.8
2017-02-26 02:00,494,1.8,8.8
2017-02-26 02:15,494,1.6,8.7
2017-02-26 02:30,494,1.8,8.7
2017-02-26 02:45,493,2.2,8.7
2017-02-26 03:00,494,1.6,8.7
2017-02-26 03:15,493,1.7,8.7
2017-02-26 03:30,493,1.6,8.7
2017-02-26 03:45,494,1.5,8.7
2017-02-26 04:00,493,1.7,8.7
2017-02-26 04:15,493,1.6,8.7
2017-02-26 04:30,494,1.9,8.7
2017-02-26 04:45,494,1.7,8.7
2017-02-26 05:00,494,1.6,8.7
2017-02-26 05:15,494,1.5,8.7
2017-02-26 05:30,495,1.6,8.8
2017-02-26 05:45,495,1.7,8.8
2017-02-26 06:00,495,1.6,8.8
2017-02-26 06:15,495,1.7,8.8
2017-02-26 06:30,495,1.5,8.8
2017-02-26 06:45,495,1.5,8.8
2017-02-26 07:00,496,1.6,8.8
2017-02-26 07:15,497,1.2,8.9
2017-02-26 07:30,498,1.2,8.9
2017-02-26 07:45,497,1.1,8.9
2017-02-26 08:00,498,1.3,9.0
2017-02-26 08:15,499,1.1,9.1
2017-02-26 08:30,498,1.1,9.2
2017-02-26 08:45,499,1.7,9.3
2017-02-26 09:00,496,1.0,9.4
2017-02-26 09:15,497,1.1,9.5
2017-02-26 09:30,500,1.5,9.6
2017-02-26 09:45,500,1.0,9.7
2017-02-26 10:00,501,1.1,9.9
2017-02-26 10:15,501,1.0,10.0
2017-02-26 10:30,501,0.9,10.1
2017-02-26 10:45,501,1.2,10.3
2017-02-26 11:00,501,1.1,10.4
2017-02-26 11:15,501,1.0,10.6
2017-02-26 11:30,502,1.0,10.7
2017-02-26 11:45,502,0.9,10.9
2017-02-26 12:00,502,0.8,11.0
2017-02-26 12:15,502,0.8,11.1
2017-02-26 12:30,503,0.7,11.2
2017-02-26 12:45,503,0.7,11.3
2017-02-26 13:00,503,0.7,11.4
2017-02-26 13:15,503,1.1,11.5
2017-02-26 13:30,502,1.0,11.6
2017-02-26 13:45,502,1.0,11.7
2017-02-26 14:00,502,0.9,11.7
2017-02-26 14:15,502,0.9,11.8
2017-02-26 14:30,503,0.9,11.8
2017-02-26 14:45,503,0.9,11.9
2017-02-26 15:00,503,0.9,11.9
2017-02-26 15:15,503,0.8,11.9
2017-02-26 15:30,503,0.7,11.9
2017-02-26 15:45,503,0.7,11.9
2017-02-26 16:00,504,0.8,11.9
2017-02-26 16:15,504,0.8,11.8
2017-02-26 16:30,504,0.8,11.8
2017-02-26 16:45,504,0.9,11.7
2017-02-26 17:00,504,0.9,11.7
2017-02-26 17:15,504,1.0,11.6
2017-02-26 17:30,505,0.7,11.6
2017-02-26 17:45,505,0.8,11.5
2017-02-26 18:00,504,0.8,11.4
2017-02-26 18:15,506,0.8,11.4
2017-02-26 18:30,506,0.8,11.3
2017-02-26 18:45,506,0.8,11.2
2017-02-26 19:00,504,1.1,11.2
2017-02-26 19:15,505,0.9,11.1
2017-02-26 19:30,506,1.1,11.0
2017-02-26 19:45,506,1.4,11.0
2017-02-26 20:00,506,1.4,10.9
2017-02-26 20:15,506,1.4,10.9
2017-02-26 20:30,505,1.4,10.9
2017-02-26 20:45,504,1.4,10.8
2017-02-26 21:00,504,1.4,10.8
2017-02-26 21:15,504,1.6,10.8
2017-02-26 21:30,504,1.3,10.7
2017-02-26 21:45,504,1.5,10.7
2017-02-26 22:00,503,1.5,10.7
2017-02-26 22:15,503,1.4,10.6
2017-02-26 22:30,502,1.5,10.6
2017-02-26 22:45,503,1.6,10.6
2017-02-26 23:00,503,1.6,10.5
2017-02-26 23:15,502,1.5,10.5
2017-02-26 23:30,502,1.4,10.5
2017-02-26 23:45,502,1.4,10.4
2017-02-27 00:00,502,1.4,10.4
2017-02-27 00:15,502,1.2,10.3
2017-02-27 00:30,503,1.5,10.3
2017-02-27 00:45,503,1.3,10.3
2017-02-27 01:00,502,2.0,10.2
2017-02-27 01:15,504,1.7,10.2
2017-02-27 01:30,504,1.5,10.1
2017-02-27 01:45,504,2.0,10.1
2017-02-27 02:00,504,1.5,10.1
2017-02-27 02:15,503,1.5,10.1
2017-02-27 02:30,504,1.5,10.0
2017-02-27 02:45,504,1.6,10.0
2017-02-27 03:00,503,1.6,10.0
2017-02-27 03:15,504,1.4,10.0
2017-02-27 03:30,504,1.4,10.0
2017-02-27 03:45,504,1.7,10.0
2017-02-27 04:00,505,1.4,10.0
2017-02-27 04:15,505,1.5,10.0
2017-02-27 04:30,505,1.5,9.9
2017-02-27 04:45,505,1.5,9.9
2017-02-27 05:00,505,1.5,9.9
2017-02-27 05:15,505,1.7,9.9
2017-02-27 05:30,505,1.6,9.9
2017-02-27 05:45,505,1.4,9.9
2017-02-27 06:00,505,1.4,9.9
2017-02-27 06:15,505,1.4,9.9
2017-02-27 06:30,503,1.5,9.9
2017-02-27 06:45,503,1.4,10.0
2017-02-27 07:00,504,1.8,10.0
2017-02-27 07:15,504,1.3,10.0
2017-02-27 07:30,504,1.2,10.0
2017-02-27 07:45,505,1.4,10.1
2017-02-27 08:00,505,1.3,10.1
2017-02-27 08:15,505,1.1,10.2
2017-02-27 08:30,505,1.2,10.3
2017-02-27 08:45,505,1.5,10.4
2017-02-27 09:00,505,1.2,10.5
2017-02-27 09:15,505,1.3,10.6
2017-02-27 09:30,503,1.3,10.6
2017-02-27 09:45,507,1.8,10.7
2017-02-27 10:00,506,1.2,10.8
2017-02-27 10:15,508,1.2,10.8
2017-02-27 10:30,508,1.1,10.9
2017-02-27 10:45,508,1.1,11.0
2017-02-27 11:00,508,1.1,11.1
2017-02-27 11:15,506,0.9,11.2
2017-02-27 11:30,508,0.9,11.3
2017-02-27 11:45,505,0.9,11.3
2017-02-27 12:00,505,0.8,11.4
2017-02-27 12:15,505,0.9,11.5
2017-02-27 12:30,505,0.8,11.6
2017-02-27 12:45,506,0.8,11.7
2017-02-27 13:00,506,0.7,11.7
2017-02-27 13:15,506,0.8,11.8
2017-02-27 13:30,506,0.7,11.9
2017-02-27 13:45,506,0.8,12.0
2017-02-27 14:00,506,0.7,12.0
2017-02-27 14:15,507,1.0,12.1
2017-02-27 14:30,506,1.0,12.1
2017-02-27 14:45,507,0.9,12.2
2017-02-27 15:00,507,0.9,12.3
2017-02-27 15:15,507,1.1,12.3
2017-02-27 15:30,507,1.1,12.4
2017-02-27 15:45,507,0.9,12.4
2017-02-27 16:00,507,0.8,12.4
2017-02-27 16:15,507,1.0,12.4
2017-02-27 16:30,507,1.2,12.3
2017-02-27 16:45,507,0.7,12.3
2017-02-27 17:00,507,0.8,12.2
2017-02-27 17:15,507,0.9,12.2
2017-02-27 17:30,507,0.9,12.1
2017-02-27 17:45,508,0.8,12.1
2017-02-27 18:00,508,0.8,12.0
2017-02-27 18:15,508,0.7,12.0
2017-02-27 18:30,508,0.8,11.9
2017-02-27 18:45,508,0.9,11.9
2017-02-27 19:00,508,1.0,11.8
2017-02-27 19:15,507,1.0,11.8
2017-02-27 19:30,508,1.1,11.7
2017-02-27 19:45,507,1.4,11.7
2017-02-27 20:00,507,1.1,11.6
2017-02-27 20:15,507,1.1,11.5
2017-02-27 20:30,507,1.4,11.5
2017-02-27 20:45,507,1.2,11.5
2017-02-27 21:00,507,1.2,11.4
2017-02-27 21:15,506,1.2,11.4
2017-02-27 21:30,507,1.1,11.3
2017-02-27 21:45,506,1.2,11.3
2017-02-27 22:00,506,1.2,11.2
2017-02-27 22:15,506,1.2,11.2
2017-02-27 22:30,506,1.1,11.1
2017-02-27 22:45,506,1.2,11.1
2017-02-27 23:00,505,1.2,11.0
2017-02-27 23:15,505,1.2,11.0
2017-02-27 23:30,505,1.0,10.9
2017-02-27 23:45,505,1.3,10.9
2017-02-28 00:00,505,1.3,10.9
2017-02-28 00:15,504,1.1,10.8
2017-02-28 00:30,505,1.3,10.8
2017-02-28 00:45,504,1.7,10.8
2017-02-28 01:00,504,1.5,10.7
2017-02-28 01:15,504,1.1,10.7
2017-02-28 01:30,504,1.2,10.6
2017-02-28 01:45,504,1.3,10.6
2017-02-28 02:00,504,1.3,10.6
2017-02-28 02:15,504,1.3,10.5
2017-02-28 02:30,504,1.2,10.5
2017-02-28 02:45,504,1.2,10.5
2017-02-28 03:00,504,1.3,10.4
2017-02-28 03:15,504,2.8,10.4
2017-02-28 03:30,504,1.4,10.4
2017-02-28 03:45,504,1.3,10.4
2017-02-28 04:00,504,1.3,10.3
2017-02-28 04:15,504,1.2,10.3
2017-02-28 04:30,504,1.4,10.3
2017-02-28 04:45,504,1.5,10.3
2017-02-28 05:00,504,1.5,10.3
2017-02-28 05:15,504,1.9,10.3
2017-02-28 05:30,504,1.6,10.3
2017-02-28 05:45,504,1.3,10.3
2017-02-28 06:00,504,1.5,10.3
2017-02-28 06:15,504,1.3,10.2
2017-02-28 06:30,504,1.7,10.2
2017-02-28 06:45,504,1.7,10.2
2017-02-28 07:00,505,1.3,10.3
2017-02-28 07:15,505,1.3,10.3
2017-02-28 07:30,505,1.3,10.3
2017-02-28 07:45,505,1.2,10.3
2017-02-28 08:00,505,2.4,10.4
2017-02-28 08:15,505,1.2,10.4
2017-02-28 08:30,506,1.4,10.5
2017-02-28 08:45,506,1.1,10.6
2017-02-28 09:00,506,1.2,10.7
2017-02-28 09:15,506,1.0,10.8
2017-02-28 09:30,506,1.1,10.9
2017-02-28 09:45,506,1.0,11.0
2017-02-28 10:00,506,1.0,11.1
2017-02-28 10:15,506,1.0,11.2
2017-02-28 10:30,506,1.0,11.3
2017-02-28 10:45,506,0.9,11.4
2017-02-28 11:00,506,0.9,11.5
2017-02-28 11:15,507,0.8,11.6
2017-02-28 11:30,507,0.9,11.6
2017-02-28 11:45,507,0.8,11.6
2017-02-28 12:00,507,0.7,11.7
2017-02-28 12:15,508,0.8,11.8
2017-02-28 12:30,507,0.7,11.9
2017-02-28 12:45,508,0.7,12.0
2017-02-28 13:00,508,0.7,12.0
2017-02-28 13:15,508,0.8,12.0
2017-02-28 13:30,509,0.7,12.0
2017-02-28 13:45,509,0.7,12.0
2017-02-28 14:00,510,0.7,12.0
2017-02-28 14:15,510,1.0,12.0
2017-02-28 14:30,510,0.8,12.0
2017-02-28 14:45,510,0.9,12.0
2017-02-28 15:00,510,1.3,12.0
2017-02-28 15:15,511,0.8,12.0
2017-02-28 15:30,511,0.8,11.9
2017-02-28 15:45,511,0.7,11.9
2017-02-28 16:00,511,0.9,11.8
2017-02-28 16:15,511,0.9,11.8
2017-02-28 16:30,510,1.0,11.7
2017-02-28 16:45,509,1.0,11.7
2017-02-28 17:00,509,1.1,11.7
2017-02-28 17:15,510,1.3,11.6
2017-02-28 17:30,509,1.6,11.6
2017-02-28 17:45,509,0.9,11.6
2017-02-28 18:00,509,0.9,11.5
2017-02-28 18:15,509,1.0,11.5
2017-02-28 18:30,509,0.8,11.4
2017-02-28 18:45,508,1.0,11.4
2017-02-28 19:00,508,0.9,11.4
2017-02-28 19:15,507,0.9,11.3
2017-02-28 19:30,508,1.0,11.3
2017-02-28 19:45,508,1.2,11.2
2017-02-28 20:00,508,1.0,11.2
2017-02-28 20:15,507,1.4,11.2
2017-02-28 20:30,507,1.2,11.1
2017-02-28 20:45,507,1.4,11.1
2017-02-28 21:00,507,1.3,11.0
2017-02-28 21:15,506,1.3,11.0
2017-02-28 21:30,506,1.5,11.0
2017-02-28 21:45,506,1.3,10.9
2017-02-28 22:00,503,1.2,10.9
2017-02-28 22:15,505,1.3,10.8
2017-02-28 22:30,505,1.1,10.8
2017-02-28 22:45,505,1.3,10.7
2017-02-28 23:00,505,2.1,10.7
2017-02-28 23:15,505,1.7,10.7
2017-02-28 23:30,505,1.4,10.6
2017-02-28 23:45,505,1.6,10.6
2017-03-01 00:00,502,1.2,10.5
2017-03-01 00:15,504,1.7,10.5
2017-03-01 00:30,503,1.2,10.4
2017-03-01 00:45,505,1.3,10.4
2017-03-01 01:00,505,1.2,10.4
2017-03-01 01:15,505,1.4,10.3
2017-03-01 01:30,504,1.2,10.3
2017-03-01 01:45,504,1.2,10.3
2017-03-01 02:00,503,1.2,10.3
2017-03-01 02:15,503,1.3,10.2
2017-03-01 02:30,503,1.3,10.2
2017-03-01 02:45,503,2.0,10.2
2017-03-01 03:00,502,1.6,10.1
2017-03-01 03:15,503,1.5,10.1
2017-03-01 03:30,502,1.5,10.1
2017-03-01 03:45,502,1.7,10.1
2017-03-01 04:00,501,1.4,10.1
2017-03-01 04:15,501,1.5,10.0
2017-03-01 04:30,501,1.4,10.0
2017-03-01 04:45,501,1.5,10.0
2017-03-01 05:00,501,1.5,10.0
2017-03-01 05:15,500,2.2,10.0
2017-03-01 05:30,501,1.5,10.0
2017-03-01 05:45,501,1.4,9.9
2017-03-01 06:00,501,1.4,9.9
2017-03-01 06:15,501,1.4,9.9
2017-03-01 06:30,501,1.9,9.9
2017-03-01 06:45,502,1.5,9.9
2017-03-01 07:00,502,1.8,9.9
2017-03-01 07:15,502,1.4,9.8
2017-03-01 07:30,502,1.4,9.8
2017-03-01 07:45,502,1.6,9.8
2017-03-01 08:00,502,1.5,9.8
2017-03-01 08:15,503,1.3,9.9
2017-03-01 08:30,503,1.3,9.9
2017-03-01 08:45,503,1.1,9.9
2017-03-01 09:00,503,1.2,10.0
2017-03-01 09:15,503,1.2,10.0
2017-03-01 09:30,503,2.2,10.1
2017-03-01 09:45,504,1.0,10.2
2017-03-01 10:00,503,0.9,10.3
2017-03-01 10:15,504,1.1,10.4
2017-03-01 10:30,503,1.0,10.5
2017-03-01 10:45,503,1.1,10.6
2017-03-01 11:00,504,1.1,10.7
2017-03-01 11:15,504,0.9,10.8
2017-03-01 11:30,503,1.0,10.9
2017-03-01 11:45,503,1.0,11.0
2017-03-01 12:00,504,1.0,11.1
2017-03-01 12:15,503,0.9,11.2
2017-03-01 12:30,504,1.0,11.3
2017-03-01 12:45,503,1.4,11.3
2017-03-01 13:00,502,1.1,11.3
2017-03-01 13:15,503,1.1,11.3
2017-03-01 13:30,503,2.1,11.3
2017-03-01 13:45,503,1.2,11.3
2017-03-01 14:00,503,1.1,11.3
2017-03-01 14:15,503,1.1,11.3
2017-03-01 14:30,503,1.1,11.2
2017-03-01 14:45,503,1.0,11.2
2017-03-01 15:00,503,1.1,11.2
2017-03-01 15:15,503,0.9,11.2
2017-03-01 15:30,503,1.3,11.2
2017-03-01 15:45,504,1.0,11.2
2017-03-01 16:00,504,0.9,11.2
2017-03-01 16:15,504,1.0,11.1
2017-03-01 16:30,504,1.1,11.1
2017-03-01 16:45,504,0.9,11.0
2017-03-01 17:00,505,0.9,11.0
2017-03-01 17:15,505,0.8,10.9
2017-03-01 17:30,506,0.8,10.9
2017-03-01 17:45,506,1.0,10.8
2017-03-01 18:00,506,0.9,10.7
2017-03-01 18:15,506,0.9,10.7
2017-03-01 18:30,505,1.1,10.6
2017-03-01 18:45,505,1.1,10.5
2017-03-01 19:00,506,1.6,10.5
2017-03-01 19:15,505,1.2,10.4
2017-03-01 19:30,506,1.3,10.4
2017-03-01 19:45,503,1.3,10.3
2017-03-01 20:00,504,1.3,10.3
2017-03-01 20:15,504,1.3,10.2
2017-03-01 20:30,506,1.2,10.2
2017-03-01 20:45,505,1.5,10.1
2017-03-01 21:00,505,1.4,10.0
2017-03-01 21:15,504,1.5,10.0
2017-03-01 21:30,504,1.8,9.9
2017-03-01 21:45,504,1.5,9.9
2017-03-01 22:00,503,1.8,9.8
2017-03-01 22:15,503,1.3,9.8
2017-03-01 22:30,503,1.9,9.7
2017-03-01 22:45,504,1.3,9.7
2017-03-01 23:00,503,1.6,9.6
2017-03-01 23:15,504,1.4,9.6
2017-03-01 23:30,504,1.6,9.6
2017-03-01 23:45,505,1.7,9.5
2017-03-02 00:00,505,3.0,9.5
2017-03-02 00:15,506,1.8,9.5
2017-03-02 00:30,506,2.8,9.4
2017-03-02 00:45,507,1.7,9.4
2017-03-02 01:00,508,1.4,9.4
2017-03-02 01:15,509,2.3,9.3
2017-03-02 01:30,510,1.5,9.3
2017-03-02 01:45,511,1.7,9.3
2017-03-02 02:00,511,1.7,9.3
2017-03-02 02:15,511,1.9,9.3
2017-03-02 02:30,513,1.6,9.3
2017-03-02 02:45,513,1.6,9.2
2017-03-02 03:00,514,2.1,9.2
2017-03-02 03:15,515,2.2,9.2
2017-03-02 03:30,513,1.9,9.2
2017-03-02 03:45,515,1.7,9.2
2017-03-02 04:00,515,1.9,9.2
2017-03-02 04:15,514,1.6,9.2
2017-03-02 04:30,514,2.0,9.2
2017-03-02 04:45,514,2.0,9.2
2017-03-02 05:00,514,2.2,9.2
2017-03-02 05:15,514,1.8,9.2
2017-03-02 05:30,513,1.7,9.2
2017-03-02 05:45,513,1.7,9.2
2017-03-02 06:00,512,1.5,9.2
2017-03-02 06:15,512,2.1,9.2
2017-03-02 06:30,510,2.3,9.2
2017-03-02 06:45,509,1.5,9.2
2017-03-02 07:00,508,1.6,9.2
2017-03-02 07:15,508,1.4,9.2
2017-03-02 07:30,508,1.2,9.2
2017-03-02 07:45,508,1.3,9.3
2017-03-02 08:00,507,1.7,9.3
2017-03-02 08:15,507,1.3,9.4
2017-03-02 08:30,506,1.3,9.5
2017-03-02 08:45,506,1.4,9.5
2017-03-02 09:00,506,1.3,9.6
2017-03-02 09:15,506,1.3,9.7
2017-03-02 09:30,505,1.2,9.8
2017-03-02 09:45,506,1.0,9.9
2017-03-02 10:00,506,1.1,10.0
2017-03-02 10:15,505,0.9,10.2
2017-03-02 10:30,506,0.8,10.3
2017-03-02 10:45,505,0.8,10.4
2017-03-02 11:00,505,0.9,10.5
2017-03-02 11:15,505,0.8,10.6
2017-03-02 11:30,505,0.8,10.7
2017-03-02 11:45,505,0.7,10.8
2017-03-02 12:00,505,1.1,10.9
2017-03-02 12:15,505,0.8,11.0
2017-03-02 12:30,505,0.9,11.1
2017-03-02 12:45,505,0.8,11.2
2017-03-02 13:00,505,0.7,11.3
2017-03-02 13:15,505,0.7,11.4
2017-03-02 13:30,504,0.9,11.5
2017-03-02 13:45,504,0.9,11.5
2017-03-02 14:00,504,0.7,11.6
2017-03-02 14:15,504,0.8,11.6
2017-03-02 14:30,504,1.0,11.7
2017-03-02 14:45,504,1.3,11.7
2017-03-02 15:00,504,1.1,11.7
2017-03-02 15:15,504,0.8,11.7
2017-03-02 15:30,504,0.8,11.8
2017-03-02 15:45,504,0.7,11.7
2017-03-02 16:00,504,0.8,11.7
2017-03-02 16:15,504,1.0,11.7
2017-03-02 16:30,504,0.8,11.7
2017-03-02 16:45,504,1.1,11.7
2017-03-02 17:00,504,1.2,11.7
2017-03-02 17:15,504,1.7,11.6
2017-03-02 17:30,504,1.0,11.6
2017-03-02 17:45,504,1.1,11.5
2017-03-02 18:00,504,0.9,11.5
2017-03-02 18:15,504,1.0,11.4
2017-03-02 18:30,504,1.0,11.3
2017-03-02 18:45,505,0.9,11.3
2017-03-02 19:00,503,1.1,11.2
2017-03-02 19:15,502,1.1,11.1
2017-03-02 19:30,503,1.0,11.1
2017-03-02 19:45,503,1.2,11.0
2017-03-02 20:00,503,1.3,11.0
2017-03-02 20:15,503,1.2,10.9
2017-03-02 20:30,502,1.2,10.9
2017-03-02 20:45,503,1.6,10.8
2017-03-02 21:00,503,1.5,10.8
2017-03-02 21:15,502,2.3,10.7
2017-03-02 21:30,502,1.3,10.7
2017-03-02 21:45,502,1.8,10.7
2017-03-02 22:00,502,1.8,10.6
2017-03-02 22:15,502,1.6,10.6
2017-03-02 22:30,500,1.4,10.5
2017-03-02 22:45,502,1.6,10.5
2017-03-02 23:00,501,1.5,10.5
2017-03-02 23:15,502,1.4,10.4
2017-03-02 23:30,501,1.4,10.4
2017-03-02 23:45,501,1.7,10.4
2017-03-03 00:00,501,1.5,10.3
2017-03-03 00:15,501,1.5,10.3
2017-03-03 00:30,501,1.4,10.3
2017-03-03 00:45,501,1.3,10.2
2017-03-03 01:00,501,1.4,10.2
2017-03-03 01:15,502,1.4,10.2
2017-03-03 01:30,502,1.4,10.2
2017-03-03 01:45,502,1.5,10.1
2017-03-03 02:00,502,1.5,10.1
2017-03-03 02:15,502,1.5,10.1
2017-03-03 02:30,501,1.4,10.1
2017-03-03 02:45,502,1.7,10.1
2017-03-03 03:00,502,1.5,10.1
2017-03-03 03:15,502,1.9,10.0
2017-03-03 03:30,502,1.4,10.0
2017-03-03 03:45,502,1.6,10.0
2017-03-03 04:00,502,1.7,10.0
2017-03-03 04:15,502,1.5,10.0
2017-03-03 04:30,502,1.7,10.0
2017-03-03 04:45,503,1.4,10.0
2017-03-03 05:00,503,1.5,10.0
2017-03-03 05:15,503,1.8,9.9
2017-03-03 05:30,503,1.5,9.9
2017-03-03 05:45,504,1.5,9.9
2017-03-03 06:00,504,1.5,9.9
2017-03-03 06:15,504,1.5,9.9
2017-03-03 06:30,505,1.6,9.9
2017-03-03 06:45,505,1.5,9.9
2017-03-03 07:00,503,1.5,9.9
2017-03-03 07:15,505,1.3,9.9
2017-03-03 07:30,505,1.2,10.0
2017-03-03 07:45,505,1.3,10.0
2017-03-03 08:00,506,1.7,10.1
2017-03-03 08:15,506,1.4,10.1
2017-03-03 08:30,506,1.3,10.2
2017-03-03 08:45,507,1.2,10.2
2017-03-03 09:00,507,1.4,10.2
2017-03-03 09:15,505,1.2,10.3
2017-03-03 09:30,507,1.3,10.4
2017-03-03 09:45,507,1.8,10.5
2017-03-03 10:00,507,1.1,10.6
2017-03-03 10:15,507,1.0,10.7
2017-03-03 10:30,507,0.9,10.8
2017-03-03 10:45,507,1.1,10.9
2017-03-03 11:00,508,0.9,10.9
2017-03-03 11:15,508,1.0,11.0
2017-03-03 11:30,508,0.8,11.1
2017-03-03 11:45,506,1.0,11.2
2017-03-03 12:00,507,0.7,11.3
2017-03-03 12:15,507,0.8,11.4
2017-03-03 12:30,508,1.3,11.5
2017-03-03 12:45,507,1.0,11.5
2017-03-03 13:00,507,1.1,11.6
2017-03-03 13:15,507,0.8,11.7
2017-03-03 13:30,507,0.8,11.8
2017-03-03 13:45,507,0.7,11.8
2017-03-03 14:00,507,1.0,11.9
2017-03-03 14:15,507,0.7,12.0
2017-03-03 14:30,507,0.9,12.0
2017-03-03 14:45,507,0.7,12.0
2017-03-03 15:00,507,0.8,12.1
2017-03-03 15:15,507,0.8,12.1
2017-03-03 15:30,507,1.2,12.2
2017-03-03 15:45,507,0.7,12.2
2017-03-03 16:00,507,0.7,12.2
2017-03-03 16:15,507,0.8,12.2
2017-03-03 16:30,507,1.3,12.2
2017-03-03 16:45,507,0.7,12.2
2017-03-03 17:00,507,0.7,12.2
2017-03-03 17:15,507,0.8,12.2
2017-03-03 17:30,507,0.8,12.1
2017-03-03 17:45,507,0.7,12.1
2017-03-03 18:00,507,1.0,12.1
2017-03-03 18:15,507,1.0,12.0
2017-03-03 18:30,507,0.9,12.0
2017-03-03 18:45,507,1.0,11.9
2017-03-03 19:00,507,1.9,11.9
2017-03-03 19:15,507,1.3,11.8
2017-03-03 19:30,507,0.9,11.8
2017-03-03 19:45,507,0.9,11.8
2017-03-03 20:00,507,1.5,11.7
2017-03-03 20:15,507,1.0,11.7
2017-03-03 20:30,507,1.0,11.7
2017-03-03 20:45,506,1.0,11.6
2017-03-03 21:00,507,1.0,11.6
2017-03-03 21:15,506,1.7,11.6
2017-03-03 21:30,506,1.1,11.6
2017-03-03 21:45,506,2.4,11.5
2017-03-03 22:00,506,1.4,11.5
